game_id,date,season,game_type,opponent,venue,result,fg2_made,fg3_made,fg_att,ft_att,ft_made,fg_made,total_points,fg_pct,ft_pct
20201086,2003-04-03,2002-03,RS,DAL,Away,W,7,0,21,7,5,7,19,33.3,71.4
20201093,2003-04-04,2002-03,RS,MEM,Away,W,4,3,15,4,4,7,21,46.7,100.0
20201113,2003-04-06,2002-03,RS,PHX,Home,W,9,1,25,5,5,10,26,40.0,100.0
20201123,2003-04-08,2002-03,RS,DAL,Home,W,3,1,16,7,5,4,14,25.0,71.4
20201136,2003-04-10,2002-03,RS,SAC,Home,W,13,0,31,8,8,13,34,41.9,100.0
20201159,2003-04-13,2002-03,RS,POR,Away,L,10,1,19,14,13,11,36,57.9,92.9
20201176,2003-04-15,2002-03,RS,DEN,Home,W,5,3,16,14,13,8,32,50.0,92.9
20201189,2003-04-16,2002-03,RS,GSW,Away,W,13,3,28,10,9,16,44,57.1,90.0
40200171,2003-04-20,2002-03,PO,MIN,Away,W,0,0,0,6,6,0,6,,100.0
40200172,2003-04-22,2002-03,PO,MIN,Away,L,0,0,0,9,7,0,7,,77.8
40200173,2003-04-24,2002-03,PO,MIN,Home,L,0,0,0,10,9,0,9,,90.0
40200174,2003-04-27,2002-03,PO,MIN,Home,W,0,0,0,17,16,0,16,,94.1
40200175,2003-04-29,2002-03,PO,MIN,Away,W,0,0,0,8,6,0,6,,75.0
40200176,2003-05-01,2002-03,PO,MIN,Home,W,0,0,0,2,1,0,1,,50.0
40200221,2003-05-05,2002-03,PO,SAS,Away,L,0,0,0,2,2,0,2,,100.0
40200222,2003-05-07,2002-03,PO,SAS,Away,L,0,0,0,10,7,0,7,,70.0
40200223,2003-05-09,2002-03,PO,SAS,Home,W,0,0,0,19,17,0,17,,89.5
40200224,2003-05-11,2002-03,PO,SAS,Home,W,0,0,0,17,14,0,14,,82.4
40200225,2003-05-13,2002-03,PO,SAS,Away,L,0,0,0,2,1,0,1,,50.0
40200226,2003-05-15,2002-03,PO,SAS,Home,L,0,0,0,2,0,0,0,,0.0
20300037,2003-11-01,2003-04,RS,PHX,Away,W,4,0,12,10,7,4,15,33.3,70.0
20300040,2003-11-02,2003-04,RS,GSW,Home,W,5,2,12,5,5,7,21,58.3,100.0
20300050,2003-11-04,2003-04,RS,MIL,Away,W,8,2,22,10,9,10,31,45.5,90.0
20300064,2003-11-06,2003-04,RS,SAS,Away,W,15,1,29,5,4,16,37,55.2,80.0
20300070,2003-11-07,2003-04,RS,NOH,Away,L,4,0,14,4,3,4,11,28.6,75.0
20300091,2003-11-10,2003-04,RS,MEM,Away,L,5,0,15,10,9,5,19,33.3,90.0
20300111,2003-11-12,2003-04,RS,TOR,Home,W,4,1,11,10,8,5,19,45.5,80.0
20300124,2003-11-14,2003-04,RS,DET,Home,W,6,0,11,4,4,6,16,54.5,100.0
20300138,2003-11-16,2003-04,RS,MIA,Home,W,6,0,10,16,15,6,27,60.0,93.8
20300146,2003-11-18,2003-04,RS,DET,Away,L,4,0,14,11,11,4,19,28.6,100.0
20300156,2003-11-19,2003-04,RS,NYK,Away,W,7,0,13,9,7,7,21,53.8,77.8
20300172,2003-11-21,2003-04,RS,CHI,Home,W,10,0,19,11,8,10,28,52.6,72.7
20300187,2003-11-23,2003-04,RS,MEM,Home,W,7,1,16,12,11,8,28,50.0,91.7
20300208,2003-11-26,2003-04,RS,WAS,Home,W,6,1,13,7,7,7,22,53.8,100.0
20300222,2003-11-28,2003-04,RS,SAS,Home,W,5,1,13,6,4,6,17,46.2,66.7
20300234,2003-11-30,2003-04,RS,IND,Home,W,3,1,10,4,3,4,12,40.0,75.0
20300251,2003-12-03,2003-04,RS,SAS,Away,W,5,1,20,9,8,6,21,30.0,88.9
20300258,2003-12-04,2003-04,RS,DAL,Away,W,7,2,23,12,12,9,32,39.1,100.0
20300284,2003-12-07,2003-04,RS,UTA,Home,W,2,2,17,10,9,4,19,23.5,90.0
20300298,2003-12-09,2003-04,RS,NYK,Home,W,7,0,16,8,7,7,21,43.8,87.5
20300318,2003-12-12,2003-04,RS,DAL,Home,L,4,0,18,7,7,4,15,22.2,100.0
20300326,2003-12-13,2003-04,RS,POR,Away,L,9,1,18,15,14,10,35,55.6,93.3
20300369,2003-12-19,2003-04,RS,DEN,Home,W,5,0,14,4,3,5,13,35.7,75.0
20300385,2003-12-21,2003-04,RS,PHX,Home,W,4,0,12,3,2,4,10,33.3,66.7
20300400,2003-12-23,2003-04,RS,GSW,Away,L,5,3,16,5,4,8,23,50.0,80.0
20300403,2003-12-25,2003-04,RS,HOU,Home,L,8,1,26,6,4,9,23,34.6,66.7
20300429,2003-12-28,2003-04,RS,BOS,Home,W,4,1,18,0,0,5,11,27.8,
20300462,2004-01-02,2003-04,RS,SEA,Away,L,8,3,25,8,7,11,32,44.0,87.5
20300476,2004-01-04,2003-04,RS,LAC,Away,L,10,4,27,15,12,14,44,51.9,80.0
20300488,2004-01-06,2003-04,RS,MIN,Away,L,8,0,17,6,4,8,20,47.1,66.7
20300500,2004-01-07,2003-04,RS,DEN,Away,L,7,1,23,11,10,8,27,34.8,90.9
20300515,2004-01-09,2003-04,RS,ATL,Home,W,7,2,19,6,6,9,26,47.4,100.0
20300531,2004-01-12,2003-04,RS,CLE,Home,W,3,0,8,5,4,3,10,37.5,80.0
20300625,2004-01-24,2003-04,RS,UTA,Away,W,5,1,15,13,8,6,21,40.0,61.5
20300655,2004-01-28,2003-04,RS,SEA,Home,W,6,0,15,3,2,6,14,40.0,66.7
20300756,2004-02-11,2003-04,RS,HOU,Away,L,0,4,7,2,2,4,14,57.1,100.0
20300772,2004-02-17,2003-04,RS,POR,Home,W,13,0,23,9,5,13,31,56.5,55.6
20300780,2004-02-18,2003-04,RS,GSW,Away,W,11,0,16,15,13,11,35,68.8,86.7
20300793,2004-02-20,2003-04,RS,PHI,Home,W,9,1,18,8,7,10,28,55.6,87.5
20300808,2004-02-22,2003-04,RS,PHX,Away,W,13,2,25,8,8,15,40,60.0,100.0
20300831,2004-02-25,2003-04,RS,DEN,Away,W,12,2,26,5,5,14,35,53.8,100.0
20300836,2004-02-26,2003-04,RS,SAC,Home,L,10,2,28,10,9,12,35,42.9,90.0
20300848,2004-02-28,2003-04,RS,WAS,Away,W,6,2,16,8,7,8,25,50.0,87.5
20300858,2004-02-29,2003-04,RS,NJN,Away,W,2,2,12,2,1,4,11,33.3,50.0
20300881,2004-03-03,2003-04,RS,HOU,Away,W,7,0,19,4,4,7,18,36.8,100.0
20300926,2004-03-10,2003-04,RS,BOS,Away,W,4,0,16,14,10,4,18,25.0,71.4
20300943,2004-03-12,2003-04,RS,MIN,Away,L,5,1,20,3,3,6,16,30.0,100.0
20300952,2004-03-13,2003-04,RS,CHI,Away,W,11,1,25,11,10,12,35,48.0,90.9
20300966,2004-03-15,2003-04,RS,ORL,Home,W,11,2,26,13,10,13,38,50.0,76.9
20300981,2004-03-17,2003-04,RS,LAC,Away,W,10,1,17,4,4,11,27,64.7,100.0
20300995,2004-03-19,2003-04,RS,LAC,Home,W,10,0,20,8,7,10,27,50.0,87.5
20301012,2004-03-21,2003-04,RS,MIL,Home,W,7,0,17,8,8,7,22,41.2,100.0
20301033,2004-03-24,2003-04,RS,SAC,Home,W,9,2,23,12,12,11,36,47.8,100.0
20301046,2004-03-26,2003-04,RS,MIN,Home,W,11,2,21,7,7,13,35,61.9,100.0
20301063,2004-03-28,2003-04,RS,UTA,Home,W,7,1,23,21,17,8,34,34.8,81.0
20301075,2004-03-30,2003-04,RS,NOH,Home,W,4,3,17,6,6,7,23,41.2,100.0
20301088,2004-04-01,2003-04,RS,HOU,Home,W,7,1,19,12,9,8,26,42.1,75.0
20301100,2004-04-02,2003-04,RS,SEA,Away,W,6,3,18,6,4,9,25,50.0,66.7
20301110,2004-04-04,2003-04,RS,SAS,Home,L,7,2,26,10,8,9,28,34.6,80.0
20301121,2004-04-06,2003-04,RS,POR,Home,L,5,0,23,2,2,5,12,21.7,100.0
20301145,2004-04-09,2003-04,RS,MEM,Home,W,8,1,23,15,14,9,33,39.1,93.3
20301157,2004-04-11,2003-04,RS,SAC,Away,L,3,0,13,3,2,3,8,23.1,66.7
20301175,2004-04-13,2003-04,RS,GSW,Home,W,14,0,29,18,17,14,45,48.3,94.4
20301187,2004-04-14,2003-04,RS,POR,Away,W,10,4,31,9,5,14,37,45.2,55.6
40300151,2004-04-17,2003-04,PO,HOU,Home,W,0,0,0,8,7,0,7,,87.5
40300152,2004-04-19,2003-04,PO,HOU,Home,W,0,0,0,17,16,0,16,,94.1
40300153,2004-04-23,2003-04,PO,HOU,Away,L,0,0,0,8,7,0,7,,87.5
40300154,2004-04-25,2003-04,PO,HOU,Away,W,0,0,0,5,4,0,4,,80.0
40300155,2004-04-28,2003-04,PO,HOU,Home,W,0,0,0,6,6,0,6,,100.0
40300231,2004-05-02,2003-04,PO,SAS,Away,L,0,0,0,10,9,0,9,,90.0
40300232,2004-05-05,2003-04,PO,SAS,Away,L,0,0,0,2,1,0,1,,50.0
40300233,2004-05-09,2003-04,PO,SAS,Home,W,0,0,0,8,4,0,4,,50.0
40300234,2004-05-11,2003-04,PO,SAS,Home,W,0,0,0,13,10,0,10,,76.9
40300235,2004-05-13,2003-04,PO,SAS,Away,W,0,0,0,0,0,0,0,,
40300236,2004-05-15,2003-04,PO,SAS,Home,W,0,0,0,8,6,0,6,,75.0
40300311,2004-05-21,2003-04,PO,MIN,Away,W,0,0,0,8,5,0,5,,62.5
40300312,2004-05-23,2003-04,PO,MIN,Away,L,0,0,0,10,7,0,7,,70.0
40300313,2004-05-25,2003-04,PO,MIN,Home,W,0,0,0,11,10,0,10,,90.9
40300314,2004-05-27,2003-04,PO,MIN,Home,W,0,0,0,10,9,0,9,,90.0
40300315,2004-05-29,2003-04,PO,MIN,Away,L,0,0,0,6,4,0,4,,66.7
40300316,2004-05-31,2003-04,PO,MIN,Home,W,0,0,0,11,7,0,7,,63.6
40300401,2004-06-06,2003-04,PO,DET,Home,L,0,0,0,4,4,0,4,,100.0
40300402,2004-06-08,2003-04,PO,DET,Home,W,0,0,0,5,4,0,4,,80.0
40300403,2004-06-10,2003-04,PO,DET,Away,L,0,0,0,3,3,0,3,,100.0
40300404,2004-06-13,2003-04,PO,DET,Away,L,0,0,0,2,2,0,2,,100.0
40300405,2004-06-15,2003-04,PO,DET,Away,L,0,0,0,11,10,0,10,,90.9
20400003,2004-11-02,2004-05,RS,DEN,Home,W,4,1,14,15,14,5,25,35.7,93.3
20400014,2004-11-03,2004-05,RS,UTH,Away,L,5,4,21,20,16,9,38,42.9,80.0
20400027,2004-11-05,2004-05,RS,SAN,Home,L,7,1,22,13,11,8,28,36.4,84.6
20400044,2004-11-07,2004-05,RS,ATL,Home,W,5,1,12,12,11,6,24,50.0,91.7
20400053,2004-11-09,2004-05,RS,NOK,Away,W,7,1,18,14,14,8,31,44.4,100.0
20400065,2004-11-10,2004-05,RS,MEM,Away,L,2,2,19,13,10,4,20,21.1,76.9
20400073,2004-11-12,2004-05,RS,ORL,Away,L,12,2,31,12,11,14,41,45.2,91.7
20400087,2004-11-13,2004-05,RS,HOU,Away,W,7,0,20,7,5,7,19,35.0,71.4
20400115,2004-11-17,2004-05,RS,LAC,Home,W,9,0,16,5,5,9,23,56.2,100.0
20400126,2004-11-19,2004-05,RS,PHO,Away,L,5,5,33,5,4,10,29,30.3,80.0
20400145,2004-11-21,2004-05,RS,CHI,Home,W,9,1,22,17,8,10,29,45.5,47.1
20400158,2004-11-23,2004-05,RS,MIL,Home,W,11,0,24,10,8,11,30,45.8,80.0
20400181,2004-11-26,2004-05,RS,SAC,Home,L,8,3,17,19,15,11,40,64.7,78.9
20400198,2004-11-28,2004-05,RS,NOK,Home,W,6,1,20,5,5,7,20,35.0,100.0
20400205,2004-11-30,2004-05,RS,MIL,Away,W,2,2,13,12,10,4,20,30.8,83.3
20400216,2004-12-01,2004-05,RS,CHI,Away,L,6,3,21,9,7,9,28,42.9,77.8
20400231,2004-12-03,2004-05,RS,GSW,Home,W,3,0,12,7,4,3,10,25.0,57.1
20400272,2004-12-08,2004-05,RS,PHO,Home,L,3,4,23,3,2,7,20,30.4,66.7
20400294,2004-12-11,2004-05,RS,LAC,Away,W,12,1,32,10,10,13,37,40.6,100.0
20400301,2004-12-12,2004-05,RS,ORL,Home,W,6,0,23,15,11,6,23,26.1,73.3
20400315,2004-12-14,2004-05,RS,SEA,Away,L,9,3,23,10,8,12,35,52.2,80.0
20400328,2004-12-16,2004-05,RS,SAC,Away,W,7,3,17,10,8,10,31,58.8,80.0
20400338,2004-12-17,2004-05,RS,WAS,Home,L,6,3,22,22,15,9,36,40.9,68.2
20400358,2004-12-20,2004-05,RS,MEM,Home,L,2,0,16,9,7,2,11,12.5,77.8
20400377,2004-12-22,2004-05,RS,NOK,Home,W,8,1,26,15,10,9,29,34.6,66.7
20400382,2004-12-25,2004-05,RS,MIA,Home,L,7,5,30,13,13,12,42,40.0,100.0
20400407,2004-12-28,2004-05,RS,TOR,Home,W,10,4,26,18,16,14,48,53.8,88.9
20400439,2005-01-02,2004-05,RS,DEN,Home,W,12,2,29,16,12,14,42,48.3,75.0
20400452,2005-01-04,2004-05,RS,SAS,Away,L,5,0,16,8,7,5,17,31.2,87.5
20400461,2005-01-05,2004-05,RS,DAL,Away,L,8,4,30,6,4,12,32,40.0,66.7
20400477,2005-01-07,2004-05,RS,HOU,Home,W,9,1,19,10,6,10,27,52.6,60.0
20400494,2005-01-10,2004-05,RS,MIN,Away,W,3,6,19,7,7,9,31,47.4,100.0
20400512,2005-01-12,2004-05,RS,DEN,Away,L,3,2,14,6,4,5,16,35.7,66.7
20400518,2005-01-13,2004-05,RS,CLE,Home,W,1,0,2,0,0,1,2,50.0,
20400746,2005-02-13,2004-05,RS,CLE,Away,L,6,1,22,11,11,7,26,31.8,100.0
20400767,2005-02-15,2004-05,RS,UTA,Home,W,11,1,19,19,15,12,40,63.2,78.9
20400789,2005-02-22,2004-05,RS,BOS,Home,W,6,0,13,12,9,6,21,46.2,75.0
20400799,2005-02-23,2004-05,RS,POR,Away,W,6,2,17,13,13,8,31,47.1,100.0
20400811,2005-02-25,2004-05,RS,DET,Home,L,5,1,12,7,7,6,20,50.0,100.0
20400819,2005-02-27,2004-05,RS,TOR,Away,L,11,1,25,8,6,12,31,48.0,75.0
20400831,2005-02-28,2004-05,RS,NYK,Away,L,5,2,17,17,14,7,30,41.2,82.4
20400845,2005-03-02,2004-05,RS,BOS,Away,L,8,1,24,8,7,9,26,37.5,87.5
20400864,2005-03-04,2004-05,RS,DAL,Home,W,13,0,27,16,14,13,40,48.1,87.5
20400880,2005-03-06,2004-05,RS,IND,Home,W,12,0,24,13,13,12,37,50.0,100.0
20400895,2005-03-08,2004-05,RS,LAC,Home,L,11,1,21,16,16,12,41,57.1,100.0
20400903,2005-03-10,2004-05,RS,DAL,Away,W,14,0,22,10,8,14,36,63.6,80.0
20400915,2005-03-12,2004-05,RS,CHA,Away,W,8,4,24,5,4,12,32,50.0,80.0
20400930,2005-03-14,2004-05,RS,WAS,Away,L,2,4,22,2,2,6,18,27.3,100.0
20400937,2005-03-15,2004-05,RS,PHI,Away,L,3,3,15,7,5,6,20,40.0,71.4
20400954,2005-03-17,2004-05,RS,MIA,Away,L,6,2,23,9,8,8,26,34.8,88.9
20400960,2005-03-18,2004-05,RS,IND,Away,L,4,1,14,2,1,5,12,35.7,50.0
20400984,2005-03-20,2004-05,RS,SEA,Home,L,8,4,23,4,2,12,30,52.2,50.0
20400994,2005-03-22,2004-05,RS,UTA,Away,L,7,9,26,6,2,16,43,61.5,33.3
20401009,2005-03-24,2004-05,RS,DEN,Away,L,5,0,13,8,8,5,18,38.5,100.0
20401035,2005-03-27,2004-05,RS,PHI,Home,L,4,6,22,8,8,10,34,45.5,100.0
20401051,2005-03-29,2004-05,RS,NYK,Home,W,7,3,17,14,9,10,32,58.8,64.3
20401065,2005-03-31,2004-05,RS,MIN,Home,L,4,3,16,12,9,7,26,43.8,75.0
20401082,2005-04-02,2004-05,RS,SAS,Away,L,5,1,19,2,2,6,15,31.6,100.0
20401092,2005-04-03,2004-05,RS,MEM,Away,L,4,0,8,1,1,4,9,50.0,100.0
20401118,2005-04-07,2004-05,RS,HOU,Home,L,2,2,19,10,9,4,19,21.1,90.0
20401130,2005-04-08,2004-05,RS,SEA,Away,W,8,7,22,6,5,15,42,68.2,83.3
20401142,2005-04-10,2004-05,RS,SAC,Away,L,7,1,17,2,1,8,18,47.1,50.0
20401154,2005-04-11,2004-05,RS,PHO,Home,L,8,0,17,5,4,8,20,47.1,80.0
20401196,2005-04-17,2004-05,RS,DAL,Home,L,4,5,15,11,10,9,33,60.0,90.9
20401208,2005-04-18,2004-05,RS,GSW,Away,L,9,0,27,6,4,9,22,33.3,66.7
20401228,2005-04-20,2004-05,RS,POR,Away,L,10,0,20,21,17,10,37,50.0,81.0
20500016,2005-11-02,2005-06,RS,DEN,Away,W,13,0,28,7,7,13,33,46.4,100.0
20500019,2005-11-03,2005-06,RS,PHX,Home,L,13,0,26,14,13,13,39,50.0,92.9
20500045,2005-11-06,2005-06,RS,DEN,Home,W,16,0,31,5,5,16,37,51.6,100.0
20500051,2005-11-08,2005-06,RS,ATL,Away,W,15,0,26,11,7,15,37,57.7,63.6
20500064,2005-11-09,2005-06,RS,MIN,Away,L,12,0,26,6,4,12,28,46.2,66.7
20500077,2005-11-11,2005-06,RS,PHI,Away,L,7,0,27,4,3,7,17,25.9,75.0
20500095,2005-11-14,2005-06,RS,MEM,Away,L,7,0,18,4,4,7,18,38.9,100.0
20500114,2005-11-16,2005-06,RS,NYK,Home,W,15,0,36,14,12,15,42,41.7,85.7
20500130,2005-11-18,2005-06,RS,LAC,Home,L,11,1,35,12,11,12,36,34.3,91.7
20500145,2005-11-20,2005-06,RS,CHI,Home,L,16,1,34,12,8,17,43,50.0,66.7
20500168,2005-11-24,2005-06,RS,SEA,Home,W,8,4,26,8,6,12,34,46.2,75.0
20500192,2005-11-27,2005-06,RS,NJN,Home,L,10,4,36,16,14,14,46,38.9,87.5
20500203,2005-11-29,2005-06,RS,SAS,Away,L,9,0,33,8,7,9,25,27.3,87.5
20500218,2005-12-01,2005-06,RS,UTA,Away,W,9,2,31,9,6,11,30,35.5,66.7
20500228,2005-12-02,2005-06,RS,MIN,Home,L,8,1,16,2,1,9,20,56.2,50.0
20500244,2005-12-04,2005-06,RS,CHA,Home,W,9,0,30,12,11,9,29,30.0,91.7
20500251,2005-12-06,2005-06,RS,MIL,Away,W,14,0,24,5,5,14,33,58.3,100.0
20500258,2005-12-07,2005-06,RS,TOR,Away,W,4,1,12,2,0,5,11,41.7,0.0
20500274,2005-12-09,2005-06,RS,CHI,Away,W,9,0,21,7,5,9,23,42.9,71.4
20500286,2005-12-10,2005-06,RS,MIN,Away,L,8,3,20,12,10,11,35,55.0,83.3
20500297,2005-12-12,2005-06,RS,DAL,Away,W,12,3,33,12,10,15,43,45.5,83.3
20500314,2005-12-14,2005-06,RS,MEM,Away,W,8,2,17,8,5,10,27,58.8,62.5
20500332,2005-12-16,2005-06,RS,WAS,Home,W,12,2,24,14,11,14,41,58.3,78.6
20500346,2005-12-18,2005-06,RS,HOU,Home,L,5,1,13,12,11,6,24,46.2,91.7
20500359,2005-12-20,2005-06,RS,DAL,Home,W,14,4,31,25,22,18,62,58.1,88.0
20500372,2005-12-23,2005-06,RS,ORL,Away,W,6,0,16,12,9,6,21,37.5,75.0
20500386,2005-12-25,2005-06,RS,MIA,Away,L,12,0,30,19,13,12,37,40.0,68.4
20500387,2005-12-26,2005-06,RS,WAS,Away,L,8,2,27,10,9,10,31,37.0,90.0
20500412,2005-12-28,2005-06,RS,MEM,Home,L,9,4,37,19,15,13,45,35.1,78.9
20500471,2006-01-06,2005-06,RS,PHI,Home,W,12,7,29,4,3,19,48,65.5,75.0
20500480,2006-01-07,2005-06,RS,LAC,Away,W,10,7,41,10,9,17,50,41.5,90.0
20500490,2006-01-09,2005-06,RS,IND,Home,W,12,2,32,21,15,14,45,43.8,71.4
20500507,2006-01-11,2005-06,RS,POR,Away,L,10,3,29,13,12,13,41,44.8,92.3
20500512,2006-01-12,2005-06,RS,CLE,Home,W,8,1,21,8,8,9,27,42.9,100.0
20500532,2006-01-14,2005-06,RS,GSW,Away,W,12,1,28,11,11,13,38,46.4,100.0
20500547,2006-01-16,2005-06,RS,MIA,Home,W,11,2,24,9,9,13,37,54.2,100.0
20500563,2006-01-19,2005-06,RS,SAC,Away,L,13,4,35,13,13,17,51,48.6,100.0
20500573,2006-01-20,2005-06,RS,PHX,Away,L,8,4,33,9,9,12,37,36.4,100.0
20500591,2006-01-22,2005-06,RS,TOR,Home,W,21,7,46,20,18,28,81,60.9,90.0
20500631,2006-01-27,2005-06,RS,GSW,Home,W,5,2,22,16,14,7,30,31.8,87.5
20500646,2006-01-29,2005-06,RS,DET,Away,L,9,3,28,14,12,12,39,42.9,85.7
20500658,2006-01-31,2005-06,RS,NYK,Away,W,4,3,17,26,23,7,40,41.2,88.5
20500664,2006-02-01,2005-06,RS,IND,Away,L,6,2,24,9,8,8,26,33.3,88.9
20500679,2006-02-03,2005-06,RS,CHA,Away,L,10,2,18,9,9,12,35,66.7,100.0
20500689,2006-02-04,2005-06,RS,NOK,Away,L,8,5,26,5,4,13,35,50.0,80.0
20500709,2006-02-07,2005-06,RS,DAL,Away,L,2,3,22,13,11,5,24,22.7,84.6
20500720,2006-02-08,2005-06,RS,HOU,Away,W,11,2,29,5,4,13,32,44.8,80.0
20500741,2006-02-11,2005-06,RS,MEM,Home,L,9,1,28,7,5,10,26,35.7,71.4
20500756,2006-02-13,2005-06,RS,UTA,Home,W,3,3,20,8,8,6,23,30.0,100.0
20500775,2006-02-15,2005-06,RS,ATL,Home,L,9,5,28,12,6,14,39,50.0,50.0
20500790,2006-02-21,2005-06,RS,POR,Home,W,6,5,19,1,0,11,27,57.9,0.0
20500802,2006-02-23,2005-06,RS,SAC,Home,W,10,4,27,4,4,14,36,51.9,100.0
20500813,2006-02-24,2005-06,RS,LAC,Away,L,7,5,29,12,10,12,39,41.4,83.3
20500826,2006-02-26,2005-06,RS,BOS,Home,L,8,3,23,17,15,11,40,47.8,88.2
20500841,2006-02-28,2005-06,RS,ORL,Home,W,7,4,20,2,2,11,28,55.0,100.0
20500852,2006-03-01,2005-06,RS,POR,Away,L,10,0,27,15,15,10,35,37.0,100.0
20500865,2006-03-03,2005-06,RS,GSW,Away,W,7,4,29,18,16,11,42,37.9,88.9
20500873,2006-03-04,2005-06,RS,DET,Home,W,12,1,26,13,13,13,40,50.0,100.0
20500888,2006-03-06,2005-06,RS,SAS,Home,L,14,3,32,6,6,17,43,53.1,100.0
20500903,2006-03-08,2005-06,RS,NOK,Away,W,10,2,33,16,14,12,40,36.4,87.5
20500916,2006-03-10,2005-06,RS,SAS,Away,W,10,1,29,7,6,11,29,37.9,85.7
20500930,2006-03-12,2005-06,RS,SEA,Home,L,6,2,29,5,4,8,22,27.6,80.0
20500948,2006-03-14,2005-06,RS,SAC,Away,L,8,4,28,3,2,12,30,42.9,66.7
20500959,2006-03-15,2005-06,RS,MIN,Home,W,12,0,25,1,1,12,25,48.0,100.0
20500968,2006-03-17,2005-06,RS,NJN,Away,L,7,2,24,4,4,9,24,37.5,100.0
20500981,2006-03-19,2005-06,RS,CLE,Away,L,14,1,33,7,7,15,38,45.5,100.0
20500988,2006-03-20,2005-06,RS,BOS,Away,W,18,0,39,10,7,18,43,46.2,70.0
20501010,2006-03-22,2005-06,RS,SAC,Home,W,9,2,20,6,4,11,28,55.0,66.7
20501026,2006-03-24,2005-06,RS,MIL,Home,W,7,5,26,14,14,12,43,46.2,100.0
20501042,2006-03-26,2005-06,RS,NOK,Home,W,9,1,19,11,9,10,30,52.6,81.8
20501066,2006-03-30,2005-06,RS,SAS,Home,L,9,0,26,5,5,9,23,34.6,100.0
20501078,2006-03-31,2005-06,RS,SEA,Away,W,16,1,38,8,8,17,43,44.7,100.0
20501089,2006-04-02,2005-06,RS,HOU,Home,W,16,3,32,2,2,19,43,59.4,100.0
20501120,2006-04-06,2005-06,RS,DEN,Away,L,10,3,32,14,13,13,42,40.6,92.9
20501130,2006-04-07,2005-06,RS,PHX,Away,L,14,5,33,10,8,19,51,57.6,80.0
20501148,2006-04-09,2005-06,RS,LAC,Home,W,11,3,27,9,7,14,38,51.9,77.8
20501161,2006-04-11,2005-06,RS,GSW,Home,W,8,2,22,14,9,10,31,45.5,64.3
20501185,2006-04-14,2005-06,RS,POR,Home,W,12,5,28,14,11,17,50,60.7,78.6
20501196,2006-04-16,2005-06,RS,PHX,Home,W,10,1,28,23,20,11,43,39.3,87.0
20501229,2006-04-19,2005-06,RS,NOK,Home,W,9,4,26,5,5,13,35,50.0,100.0
40500151,2006-04-23,2005-06,PO,PHX,Away,L,0,0,0,8,7,0,7,,87.5
40500152,2006-04-26,2005-06,PO,PHX,Away,W,0,0,0,6,4,0,4,,66.7
40500153,2006-04-28,2005-06,PO,PHX,Home,W,0,0,0,6,5,0,5,,83.3
40500154,2006-04-30,2005-06,PO,PHX,Home,W,0,0,0,8,6,0,6,,75.0
40500155,2006-05-02,2005-06,PO,PHX,Away,L,0,0,0,9,6,0,6,,66.7
40500156,2006-05-04,2005-06,PO,PHX,Home,L,0,0,0,6,5,0,5,,83.3
40500157,2006-05-06,2005-06,PO,PHX,Away,L,0,0,0,5,4,0,4,,80.0
20600029,2006-11-03,2006-07,RS,SEA,Home,W,8,0,15,10,7,8,23,53.3,70.0
20600044,2006-11-05,2006-07,RS,SEA,Away,L,4,0,10,8,7,4,15,40.0,87.5
20600057,2006-11-07,2006-07,RS,MIN,Home,W,5,0,7,7,7,5,17,71.4,100.0
20600066,2006-11-08,2006-07,RS,POR,Away,L,11,1,19,9,7,12,32,63.2,77.8
20600081,2006-11-10,2006-07,RS,DET,Home,L,4,1,11,9,8,5,19,45.5,88.9
20600096,2006-11-12,2006-07,RS,MEM,Home,W,6,1,17,7,6,7,21,41.2,85.7
20600127,2006-11-17,2006-07,RS,TOR,Home,W,10,0,19,12,11,10,31,52.6,91.7
20600142,2006-11-19,2006-07,RS,CHI,Home,W,4,1,14,8,7,5,18,35.7,87.5
20600157,2006-11-21,2006-07,RS,LAC,Home,W,11,1,23,18,15,12,40,52.2,83.3
20600181,2006-11-24,2006-07,RS,UTA,Away,L,7,2,18,10,7,9,27,50.0,70.0
20600199,2006-11-26,2006-07,RS,NJN,Home,W,7,1,24,4,2,8,19,33.3,50.0
20600212,2006-11-28,2006-07,RS,MIL,Home,L,1,6,23,7,7,7,27,30.4,100.0
20600223,2006-11-30,2006-07,RS,UTA,Home,W,17,2,26,15,12,19,52,73.1,80.0
20600242,2006-12-02,2006-07,RS,LAC,Away,W,11,0,23,8,7,11,29,47.8,87.5
20600254,2006-12-04,2006-07,RS,IND,Home,W,4,3,16,4,4,7,21,43.8,100.0
20600270,2006-12-06,2006-07,RS,NOK,Home,L,8,2,17,2,2,10,24,58.8,100.0
20600299,2006-12-10,2006-07,RS,SAS,Home,W,9,4,25,4,4,13,34,52.0,100.0
20600311,2006-12-12,2006-07,RS,HOU,Away,W,6,2,26,6,5,8,23,30.8,83.3
20600324,2006-12-13,2006-07,RS,DAL,Away,L,8,1,18,17,14,9,33,50.0,82.4
20600340,2006-12-15,2006-07,RS,HOU,Home,W,12,5,38,16,14,17,53,44.7,87.5
20600355,2006-12-17,2006-07,RS,WAS,Home,L,8,7,24,10,8,15,45,62.5,80.0
20600362,2006-12-19,2006-07,RS,CHI,Away,L,6,0,19,8,7,6,19,31.6,87.5
